operation_id,customer_id,client_segment,region,branch_id,operation_date,product_type,operation_type,channel,amount,operation_status,tariff_rule_id,expected_fee,actual_fee,fee_diff,abs_fee_diff,relative_diff,potential_loss,overcharge_amount,control_status,is_deviation,priority_amount
OP_0001699,CUST_0000459,sme,other,BR_007,2025-07-20,merchant_acquiring,merchant_settlement,pos,510415.53,posted,TR_00142,4527.59,4527.59,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001700,CUST_0000538,mass,aktobe,BR_044,2024-01-26,domestic_transfers,internal_transfer,web,25872.85,posted,TR_00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001701,CUST_0000748,mass,shymkent,BR_016,2024-05-27,merchant_acquiring,merchant_settlement,web,54799.38,posted,TR_00145,542.51,542.51,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001702,CUST_0000807,affluent,almaty,BR_029,2024-09-27,domestic_transfers,internal_transfer,mobile,19113.23,posted,TR_00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001703,CUST_0000329,affluent,almaty,BR_003,2025-06-17,account_service,monthly_package_fee,mobile,22997.96,posted,TR_00116,1071.0,1071.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001704,CUST_0000034,mass,other,BR_017,2024-02-24,cash_withdrawals,atm_cash_withdrawal,atm,8934.06,posted,TR_00097,100.0,100.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001705,CUST_0000780,sme,astana,BR_005,2025-08-11,card_payments,p2p_transfer,pos,7537.9,posted,TR_00030,45.0,45.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001706,CUST_0000875,affluent,other,BR_012,2024-08-21,card_payments,merchant_purchase,web,273969.61,posted,TR_00019,462.32,462.32,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001707,CUST_0000933,mass,aktobe,BR_054,2024-04-01,card_payments,p2p_transfer,web,31426.82,posted,TR_00041,113.14,113.14,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001708,CUST_0000263,mass,astana,BR_018,2025-09-22,cash_withdrawals,atm_cash_withdrawal,branch,34827.85,posted,TR_00106,280.85,280.85,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001709,CUST_0000827,affluent,shymkent,BR_012,2024-03-04,card_payments,p2p_transfer,mobile,12937.74,posted,TR_00035,37.5,37.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001710,CUST_0000307,mass,shymkent,BR_045,2024-04-04,card_payments,merchant_purchase,mobile,40882.84,failed,TR_00009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001711,CUST_0000259,mass,shymkent,BR_037,2025-11-24,merchant_acquiring,merchant_settlement,web,5829.21,posted,TR_00146,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001712,CUST_0000812,mass,astana,BR_015,2025-01-14,merchant_acquiring,merchant_settlement,pos,13496.7,posted,TR_00138,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001713,CUST_0000567,sme,almaty,BR_043,2024-12-04,card_payments,p2p_transfer,mobile,8268.92,posted,TR_00037,45.0,45.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001714,CUST_0000757,mass,almaty,BR_035,2025-05-16,merchant_acquiring,merchant_settlement,pos,145337.91,posted,TR_00138,1432.45,1432.45,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001715,CUST_0000555,mass,almaty,BR_043,2025-04-05,card_payments,p2p_transfer,pos,4916.33,reversed,TR_00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001716,CUST_0000880,affluent,shymkent,BR_046,2025-03-23,merchant_acquiring,merchant_settlement,web,8466.75,posted,TR_00148,225.0,225.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001718,CUST_0000679,mass,other,BR_040,2025-02-06,card_payments,p2p_transfer,pos,11807.45,posted,TR_00026,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001719,CUST_0000866,sme,other,BR_036,2024-07-22,cash_withdrawals,atm_cash_withdrawal,atm,19371.36,posted,TR_00101,104.61,104.61,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001720,CUST_0000813,corporate,aktobe,BR_032,2025-08-12,domestic_transfers,external_transfer,mobile,101158.86,posted,TR_00080,249.67,249.67,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001721,CUST_0000140,mass,karaganda,BR_031,2025-01-03,card_payments,merchant_purchase,mobile,25455.89,posted,TR_00010,60.59,60.59,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001722,CUST_0000716,mass,aktobe,BR_031,2024-03-31,domestic_transfers,internal_transfer,web,20492.72,posted,TR_00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001723,CUST_0000733,mass,aktobe,BR_046,2025-10-08,domestic_transfers,external_transfer,mobile,46392.56,posted,TR_00074,227.7,227.7,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001724,CUST_0000297,corporate,almaty,BR_027,2024-07-26,merchant_acquiring,merchant_settlement,pos,19745.12,posted,TR_00143,195.0,195.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001725,CUST_0000485,mass,karaganda,BR_029,2024-07-17,card_payments,p2p_transfer,web,525126.28,posted,TR_00041,1890.45,1890.45,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001726,CUST_0000383,sme,shymkent,BR_022,2025-11-14,domestic_transfers,internal_transfer,web,16653.01,posted,TR_00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001727,CUST_0000238,sme,astana,BR_007,2025-07-19,domestic_transfers,external_transfer,branch,52879.37,posted,TR_00094,312.85,312.85,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001728,CUST_0000162,sme,karaganda,BR_024,2025-09-19,cash_withdrawals,atm_cash_withdrawal,branch,85001.5,reversed,TR_00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001729,CUST_0000206,mass,almaty,BR_049,2025-04-28,card_payments,merchant_purchase,pos,16112.15,posted,TR_00002,36.09,36.09,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001730,CUST_0000712,affluent,astana,BR_048,2025-10-26,card_payments,p2p_transfer,mobile,39742.57,posted,TR_00036,113.5,113.5,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001731,CUST_0000801,affluent,shymkent,BR_037,2024-03-25,domestic_transfers,external_transfer,branch,18472.3,posted,TR_00091,139.88,139.88,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001732,CUST_0000327,sme,astana,BR_052,2025-03-13,card_payments,p2p_transfer,mobile,45031.79,posted,TR_00038,154.33,154.33,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001733,CUST_0000385,mass,other,BR_023,2024-08-02,card_payments,merchant_purchase,mobile,36903.54,posted,TR_00009,78.42,78.42,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001734,CUST_0000396,mass,almaty,BR_031,2024-10-17,cash_withdrawals,atm_cash_withdrawal,branch,27964.04,posted,TR_00105,201.34,201.34,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001735,CUST_0000350,mass,almaty,BR_022,2024-06-22,domestic_transfers,internal_transfer,web,8700.21,posted,TR_00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001736,CUST_0000297,corporate,almaty,BR_027,2024-05-29,cash_withdrawals,atm_cash_withdrawal,atm,280197.23,posted,TR_00103,1092.77,1092.77,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001737,CUST_0000763,mass,almaty,BR_006,2024-11-19,card_payments,p2p_transfer,web,64496.04,posted,TR_00041,232.19,232.19,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001738,CUST_0000806,mass,karaganda,BR_046,2025-11-01,merchant_acquiring,merchant_settlement,pos,5287.32,posted,TR_00138,300.0,300.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001739,CUST_0000589,mass,astana,BR_037,2025-04-08,card_payments,p2p_transfer,pos,20263.47,posted,TR_00026,72.62,72.62,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001740,CUST_0000230,mass,almaty,BR_001,2024-09-12,card_payments,p2p_transfer,mobile,5405.62,posted,TR_00033,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001741,CUST_0000476,mass,shymkent,BR_020,2024-11-12,domestic_transfers,external_transfer,mobile,78936.07,posted,TR_00073,286.29,286.29,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001742,CUST_0000106,affluent,aktobe,BR_028,2025-01-21,card_payments,merchant_purchase,pos,32046.71,posted,TR_00004,53.84,53.84,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001743,CUST_0000875,affluent,other,BR_012,2024-06-27,merchant_acquiring,merchant_settlement,web,33014.08,posted,TR_00147,245.13,245.13,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001744,CUST_0000705,mass,astana,BR_045,2025-01-15,domestic_transfers,external_transfer,web,12472.45,posted,TR_00082,150.0,150.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001745,CUST_0000206,mass,almaty,BR_049,2025-05-22,account_service,monthly_package_fee,mobile,22859.03,posted,TR_00114,1428.0,1428.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001746,CUST_0000455,mass,astana,BR_037,2024-06-26,account_service,monthly_package_fee,branch,81248.02,pending,TR_00129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001747,CUST_0000048,mass,aktobe,BR_015,2025-03-02,domestic_transfers,external_transfer,web,110658.81,posted,TR_00082,435.43,435.43,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001748,CUST_0000610,mass,astana,BR_027,2025-06-01,merchant_acquiring,merchant_settlement,pos,86975.72,posted,TR_00138,857.23,857.23,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001749,CUST_0000760,mass,other,BR_042,2025-01-14,domestic_transfers,internal_transfer,web,5513.79,posted,TR_00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001750,CUST_0000863,sme,other,BR_054,2024-08-01,domestic_transfers,internal_transfer,branch,26528.28,posted,TR_00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001751,CUST_0000833,mass,astana,BR_024,2025-02-08,card_payments,p2p_transfer,pos,43972.09,posted,TR_00026,157.6,157.6,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001752,CUST_0000064,sme,karaganda,BR_031,2025-08-02,card_payments,p2p_transfer,mobile,14115.21,posted,TR_00038,48.38,48.38,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001753,CUST_0000636,mass,astana,BR_046,2024-06-10,account_service,monthly_package_fee,branch,4876.25,posted,TR_00129,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001754,CUST_0000820,mass,shymkent,BR_056,2025-02-23,domestic_transfers,external_transfer,branch,7482.89,posted,TR_00090,164.57,164.57,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001755,CUST_0000386,corporate,almaty,BR_044,2025-05-11,card_payments,merchant_purchase,web,184377.58,posted,TR_00024,302.01,302.01,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001756,CUST_0000265,sme,shymkent,BR_036,2024-08-22,cash_withdrawals,atm_cash_withdrawal,branch,8348.35,posted,TR_00109,90.0,90.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001757,CUST_0000943,mass,astana,BR_051,2024-10-09,merchant_acquiring,merchant_settlement,pos,34706.94,posted,TR_00137,305.42,305.42,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001758,CUST_0000454,mass,other,BR_043,2025-10-10,card_payments,merchant_purchase,mobile,27452.56,failed,TR_00010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001759,CUST_0000292,mass,karaganda,BR_056,2024-09-22,card_payments,p2p_transfer,web,27533.29,posted,TR_00041,99.12,99.12,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001760,CUST_0000795,mass,other,BR_024,2025-03-12,card_payments,merchant_purchase,pos,22746.34,posted,TR_00002,50.95,50.95,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001761,CUST_0000979,mass,aktobe,BR_056,2024-04-19,domestic_transfers,external_transfer,branch,81430.69,reversed,TR_00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001762,CUST_0000712,affluent,astana,BR_048,2025-11-06,card_payments,merchant_purchase,mobile,34233.32,pending,TR_00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001763,CUST_0000731,mass,other,BR_056,2025-03-11,domestic_transfers,external_transfer,branch,16002.45,posted,TR_00090,198.92,198.92,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001764,CUST_0000885,mass,astana,BR_001,2025-07-09,card_payments,merchant_purchase,mobile,34858.26,posted,TR_00010,82.96,82.96,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001766,CUST_0000904,mass,almaty,BR_044,2024-09-16,domestic_transfers,internal_transfer,mobile,56802.54,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001767,CUST_0000370,sme,astana,BR_032,2024-09-05,card_payments,p2p_transfer,mobile,15016.25,posted,TR_00037,45.95,45.95,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001768,CUST_0000773,affluent,karaganda,BR_011,2025-05-26,card_payments,merchant_purchase,pos,16044.53,posted,TR_00004,26.95,26.95,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001769,CUST_0000468,corporate,almaty,BR_057,2025-09-19,merchant_acquiring,merchant_settlement,web,59278.66,posted,TR_00152,427.23,427.23,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001770,CUST_0000865,mass,karaganda,BR_053,2024-04-03,cash_withdrawals,atm_cash_withdrawal,branch,20569.95,posted,TR_00105,148.1,148.1,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001771,CUST_0000451,mass,other,BR_052,2025-09-09,domestic_transfers,external_transfer,mobile,21945.81,posted,TR_00074,157.88,157.88,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001773,CUST_0000949,sme,almaty,BR_016,2024-03-20,card_payments,merchant_purchase,mobile,10730.38,posted,TR_00013,20.52,20.52,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001774,CUST_0000199,mass,astana,BR_058,2024-03-19,card_payments,p2p_transfer,mobile,58287.49,posted,TR_00033,198.18,198.18,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001775,CUST_0000582,mass,astana,BR_059,2025-05-22,domestic_transfers,internal_transfer,web,97924.56,posted,TR_00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001776,CUST_0000297,corporate,almaty,BR_027,2025-09-07,card_payments,merchant_purchase,mobile,125735.0,posted,TR_00016,194.51,194.51,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001777,CUST_0000131,mass,other,BR_001,2024-10-14,card_payments,merchant_purchase,mobile,401514.14,posted,TR_00009,800.0,800.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001778,CUST_0000353,affluent,astana,BR_034,2025-04-12,account_service,monthly_package_fee,web,15701.93,posted,TR_00124,1134.0,1134.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001779,CUST_0000784,affluent,almaty,BR_046,2025-12-30,merchant_acquiring,merchant_settlement,pos,12111.05,posted,TR_00140,225.0,225.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001780,CUST_0000460,affluent,astana,BR_040,2024-08-23,cash_withdrawals,atm_cash_withdrawal,branch,84103.02,posted,TR_00107,454.16,454.16,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001782,CUST_0000355,mass,other,BR_029,2025-12-24,cash_withdrawals,atm_cash_withdrawal,branch,13235.46,posted,TR_00106,106.73,106.73,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001783,CUST_0000671,mass,astana,BR_006,2024-07-23,domestic_transfers,internal_transfer,mobile,57384.25,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001784,CUST_0000881,mass,shymkent,BR_023,2024-12-10,card_payments,merchant_purchase,pos,753766.48,posted,TR_00001,800.0,800.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001785,CUST_0000671,mass,astana,BR_006,2024-11-18,account_service,monthly_package_fee,web,37062.62,posted,TR_00121,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001787,CUST_0000575,sme,almaty,BR_043,2024-07-15,merchant_acquiring,merchant_settlement,pos,201440.23,posted,TR_00141,1595.41,1595.41,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001788,CUST_0000509,mass,almaty,BR_016,2025-05-10,card_payments,merchant_purchase,web,584965.45,posted,TR_00018,800.0,800.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001789,CUST_0000389,mass,other,BR_021,2025-05-20,domestic_transfers,internal_transfer,mobile,43588.76,posted,TR_00050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001790,CUST_0000485,mass,karaganda,BR_029,2024-05-26,cash_withdrawals,atm_cash_withdrawal,branch,138827.66,posted,TR_00105,999.56,999.56,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001791,CUST_0000058,affluent,almaty,BR_032,2024-12-17,cash_withdrawals,atm_cash_withdrawal,atm,13269.61,posted,TR_00099,75.0,75.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001792,CUST_0000869,mass,shymkent,BR_056,2024-02-11,cash_withdrawals,atm_cash_withdrawal,branch,33813.42,posted,TR_00105,243.46,243.46,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001793,CUST_0000612,affluent,aktobe,BR_020,2024-06-10,cash_withdrawals,atm_cash_withdrawal,branch,19664.68,posted,TR_00107,106.19,106.19,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001794,CUST_0000939,sme,almaty,BR_018,2025-12-21,card_payments,merchant_purchase,mobile,3758.81,posted,TR_00014,8.05,8.05,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001795,CUST_0000021,sme,other,BR_008,2025-01-04,domestic_transfers,internal_transfer,web,5200.51,posted,TR_00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001796,CUST_0000298,sme,almaty,BR_047,2025-03-30,domestic_transfers,external_transfer,mobile,53881.23,posted,TR_00078,224.18,224.18,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001797,CUST_0000711,corporate,aktobe,BR_018,2025-10-10,merchant_acquiring,merchant_settlement,web,55113.08,posted,TR_00152,397.21,397.21,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001798,CUST_0000109,mass,other,BR_031,2025-06-05,card_payments,p2p_transfer,pos,9918.2,pending,TR_00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001799,CUST_0000737,mass,other,BR_004,2025-08-01,merchant_acquiring,merchant_settlement,web,197006.73,posted,TR_00146,2184.41,2184.41,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001800,CUST_0000151,sme,almaty,BR_020,2025-06-03,cash_withdrawals,atm_cash_withdrawal,branch,9168.43,posted,TR_00110,90.0,90.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001801,CUST_0000378,mass,other,BR_016,2024-12-30,card_payments,p2p_transfer,web,44172.57,posted,TR_00041,159.02,159.02,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001802,CUST_0000424,mass,astana,BR_028,2025-04-06,account_service,monthly_package_fee,web,20383.37,posted,TR_00122,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001803,CUST_0000875,affluent,other,BR_012,2024-07-29,card_payments,p2p_transfer,pos,37160.08,pending,TR_00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001804,CUST_0000956,sme,other,BR_012,2025-10-12,account_service,monthly_package_fee,web,92347.44,reversed,TR_00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001805,CUST_0000085,mass,other,BR_031,2024-05-11,merchant_acquiring,merchant_settlement,pos,78507.02,posted,TR_00137,690.86,690.86,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001806,CUST_0000756,mass,shymkent,BR_037,2025-10-07,domestic_transfers,external_transfer,web,74162.85,posted,TR_00082,325.07,325.07,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001807,CUST_0000519,mass,almaty,BR_043,2025-10-03,domestic_transfers,external_transfer,web,64034.61,posted,TR_00082,294.44,294.44,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001808,CUST_0000503,sme,astana,BR_060,2024-04-13,card_payments,merchant_purchase,web,7603.35,posted,TR_00021,15.4,15.4,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001809,CUST_0000288,mass,astana,BR_049,2025-06-02,account_service,monthly_package_fee,mobile,121140.84,posted,TR_00114,1428.0,1428.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001810,CUST_0000822,affluent,astana,BR_041,2025-12-23,card_payments,merchant_purchase,pos,9707.64,posted,TR_00004,16.31,16.31,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001811,CUST_0000299,sme,aktobe,BR_003,2025-02-21,merchant_acquiring,merchant_settlement,web,29087.41,posted,TR_00150,290.27,290.27,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001813,CUST_0000215,affluent,almaty,BR_042,2025-10-03,account_service,monthly_package_fee,mobile,49150.47,posted,TR_00116,1071.0,1071.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001815,CUST_0000748,mass,shymkent,BR_016,2024-03-29,domestic_transfers,internal_transfer,mobile,27383.96,posted,TR_00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001816,CUST_0000625,corporate,astana,BR_024,2024-06-30,cash_withdrawals,atm_cash_withdrawal,branch,211440.36,posted,TR_00111,989.54,989.54,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001817,CUST_0000232,mass,shymkent,BR_056,2025-05-13,domestic_transfers,internal_transfer,branch,7409.06,posted,TR_00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001818,CUST_0000056,sme,karaganda,BR_023,2024-11-28,card_payments,merchant_purchase,pos,32766.55,posted,TR_00005,58.98,58.98,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001819,CUST_0000863,sme,other,BR_054,2024-06-07,merchant_acquiring,merchant_settlement,pos,9124.82,posted,TR_00141,270.0,270.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001820,CUST_0000737,mass,other,BR_004,2025-08-06,card_payments,p2p_transfer,pos,71360.66,posted,TR_00026,255.76,255.76,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001821,CUST_0000703,mass,astana,BR_033,2024-03-29,card_payments,merchant_purchase,web,14246.43,posted,TR_00017,32.05,32.05,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001822,CUST_0000834,affluent,almaty,BR_015,2024-06-08,domestic_transfers,internal_transfer,branch,34348.61,posted,TR_00067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001823,CUST_0000650,mass,other,BR_016,2024-12-05,cash_withdrawals,atm_cash_withdrawal,atm,7162.65,reversed,TR_00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excluded_non_posted,0,0.0
OP_0001824,CUST_0000200,mass,aktobe,BR_015,2024-01-29,cash_withdrawals,atm_cash_withdrawal,branch,145113.4,posted,TR_00105,1044.82,1044.82,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001825,CUST_0000252,sme,almaty,BR_024,2024-10-09,card_payments,p2p_transfer,web,35728.66,posted,TR_00045,115.76,115.76,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001826,CUST_0000440,affluent,other,BR_019,2025-10-26,merchant_acquiring,merchant_settlement,web,38500.65,posted,TR_00148,320.17,320.17,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001827,CUST_0000557,mass,other,BR_010,2025-11-18,cash_withdrawals,atm_cash_withdrawal,atm,85256.6,posted,TR_00098,572.92,572.92,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001829,CUST_0000055,affluent,astana,BR_001,2024-08-24,account_service,monthly_package_fee,mobile,16199.32,posted,TR_00115,956.25,956.25,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001830,CUST_0000191,corporate,astana,BR_026,2024-02-17,card_payments,p2p_transfer,mobile,39957.13,posted,TR_00039,88.31,88.31,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001831,CUST_0000135,affluent,other,BR_060,2025-08-17,cash_withdrawals,atm_cash_withdrawal,branch,4331.69,posted,TR_00108,75.0,75.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001832,CUST_0000249,mass,other,BR_055,2024-09-29,card_payments,p2p_transfer,mobile,4900.93,posted,TR_00033,50.0,50.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001834,CUST_0000540,sme,astana,BR_053,2024-03-27,merchant_acquiring,merchant_settlement,web,8847.17,posted,TR_00149,270.0,270.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001835,CUST_0000047,mass,almaty,BR_028,2025-05-02,card_payments,merchant_purchase,pos,22127.07,posted,TR_00002,49.56,49.56,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001836,CUST_0000408,sme,almaty,BR_012,2025-03-04,card_payments,p2p_transfer,pos,59921.88,posted,TR_00030,193.28,193.28,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001837,CUST_0000025,sme,karaganda,BR_028,2025-11-02,domestic_transfers,external_transfer,branch,77836.24,posted,TR_00094,403.41,403.41,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001838,CUST_0000988,mass,karaganda,BR_056,2024-03-15,domestic_transfers,external_transfer,branch,263240.21,posted,TR_00089,1067.66,1067.66,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001839,CUST_0000843,mass,almaty,BR_006,2024-10-24,domestic_transfers,external_transfer,mobile,32015.71,posted,TR_00073,166.64,166.64,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
OP_0001840,CUST_0000474,mass,astana,BR_009,2025-12-23,account_service,monthly_package_fee,branch,39242.38,posted,TR_00130,2016.0,2016.0,0.0,0.0,0.0,0.0,0.0,matched,0,0.0
